article_text,paragraphs,article,n_characters,news_site
"Lengyelországot ""különféle irányokból ostorozzák"", amihez a jogállamiság ""hamis értelmezését"" is felhasználják. ",3,13,112,Origo
"""Lengyelország nem egyezhet bele ilyenfajta uniós mechanizmusokba, mivel ezek a politikai és önkényes kritériumokat előnyben részesítik az érdemi értékelésekkel szemben"" - szögezte le Morawiecki, aki csütörtökön részt vesz az uniós állam- és kormányfők videoértekezletén.",4,13,271,Origo
"Mint ismert, hétfőn Magyarország és Lengyelország a nagyköveti szintű uniós tárgyaláson megvétózta az uniós költségvetési csomagtervezetet a források kifizetésének tervezett jogállamisághoz kötése miatt. A lengyel miniszterelnök hasonló értelemben nyilatkozott szerda esti parlamenti felszólalásában is, amelyben bejelentette: csütörtökön határozattervezetet terjeszt elő a szejmben az uniós költségvetési tárgyalások során képviselt lengyel álláspont támogatására.",5,13,465,Origo
"A kormányzó Jog és Igazságosság párt képviselőinek egy csoportja által csütörtökön már be is nyújtott, várhatóan még a szejm aznapi ülésén napirendre kerülő dokumentumban felhívják az uniós szerveket és a tagállamokat a költségvetési tárgyalások felújítására, az alapszerződésekkel, valamint az Európai Tanács júliusi záró következtetéseivel összhangban álló megállapodás elérésére.",6,13,382,Origo
"A szövegben ""nagy felelőtlenségnek"" nevezik a tagállamok közötti megosztás előidézését, és bizalmukat fejezik ki, hogy ""világos, objektív, az alapszerződéseknek megfelelő"" előírások megfogalmazása lehetővé teszi majd az európai gazdaság számára szükséges megállapodás elérését.A tervezetben azt is aláhúzzák: Lengyelország demokratikus és szuverén jogállam, amelynek jogait a többi tagállammal egyenlő mértékben, az uniós alapszerződéseknek megfelelően kell tiszteletben tartani",7,13,478,Origo
"Pénzügyi zsarolást és politikai büntetést alkalmaznak az európai uniós intézmények a ""Soros-terv"" hatására - közölte Kovács Zoltán nemzetközi kommunikációért felelős államtitkár csütörtökön a Twitter-oldalán.",1,14,208,Origo
"A Project Syndicate szerdán a Twitter-oldalán, az Európának fel kell lépnie Magyarország és Lengyelország ellen című, Soros György jegyezte cikket megosztva azt írta, hogy Soros szerint közvetlenül fenyegeti a jogállamiságot és az Európai Unió jövőjét az, hogy Magyarország és Lengyelország megvétózta az EU hétéves költségvetését és a 750 milliárd eurós helyreállítási alapot.",2,14,377,Origo
"Csak kibújt a szög a zsákból!  Ha tudni akarják, hogy működik a Soros-terv:  2015: Soros György költségvetési...",3,14,112,Origo
"Kovács Zoltán erre reagálva azt írta, hogy ha tudni akarjátok, hogy működik a Soros-terv: Soros György költségvetési büntetéseket javasolt azon országok ellen, amelyek nem fogadtak migránsokat 2015-ben. Jelenleg az EU-s intézmények pénzügyi zsarolást és politikai megtorlást folytatnak - olvasható a bejegyzésben.",4,14,313,Origo
"Magyarország soha nem engedi, hogy ideológiai alapon zsarolják - jelentette ki Varga Judit igazságügyi miniszter csütörtökön a lengyel közszolgálati hírtelevízió (TVP Info) esti híradójában sugárzott interjúban az uniós költségvetési csomag lengyel és magyar vétójáról.",1,15,269,Origo
"A költségvetési csomag kapcsán tett javaslatok értékelésében Magyarország mindig konstruktív partner lesz - hangsúlyozta Varga Judit. ""Egy viszont biztos, Magyarország soha nem engedi, hogy ideológiai alapon zsarolják, soha nem fogadja el azt az elvet, miszerint nem jogállam az, amelyik nem fogadja be a bevándorlókat"" - tette hozzá a miniszter.",2,15,346,Origo
"A következő időszakban csakis a jogi és politikai szempontból elfogadható megoldások kerülhetnek az asztalra - hangsúlyozta. A tárgyalások új kiindulópontjának annak a szolidaritásnak kell lennie, amelyik a költségvetési csomagra vonatkozó kompromisszumot eredményező júliusi uniós csúcstalálkozóra volt jellemző - mondta.",3,15,322,Origo
"A magyar és a lengyel vétóról is egyeztettek az uniós állam- és kormányfők csütörtök esti videókonferenciáján- írja a Magyar Nemzet. A csúcsot eredetileg nem ebben a témában hívták össze, csak a találkozó elején volt róla szó. A háttérben jelenleg is intenzív diplomáciai egyeztetések zajlanak, viszont a vétót bejelentő Magyarország és Lengyelország mellett már egy harmadik ország is kritikus a megállapodással kapcsolatban, ez az ország pedig kiszivárgott hírek szerint Szlovénia.",1,16,483,Origo
"A jogállamisági feltételrendszerről szóló rövid vitában Charles Michel, az Európai Tanács elnöke, Angela Merkel német kancellár, Orbán Viktor magyar miniszterelnök, valamint Mateusz Morawieczki lengyel, valamint Janez Janša szlovén kormányfő is felszólalt.",2,16,256,Origo
"EU-s források a csúcsértekezletet megelőzően biztosra vették, hogy egyetlen online találkozón nem sikerül áttörést elérni a vitában. Az országvezetők december elején szintén összeülnek – inkább valószínű, hogy ekkorra vezethetnek eredményre a háttérben zajló diplomáciai folyamatok.",3,16,282,Origo
"Charles Michel eredetileg is azzal a céllal hirdette meg a mostani EU-csúcsot, hogy az országvezetők eleget tegyenek korábbi ígéretüknek, miszerint a koronavírus-járvány második hulláma idején is folyamatos lesz az egyeztetés a tagállami védekezés tapasztalatairól.",4,16,265,Origo
"Ursula von der Leyen, az Európai Bizottság elnöke a találkozót követő sajtónyilatkozatában megerősítette, hogy a német EU-elnökség irányításával dolgoznak azon, hogy mielőbb zöld jelzést kapjon az uniós keretköltségvetés és mentőalap. ",5,16,235,Origo
"Charles Michel arról beszélt, hogy a cél olyan megálalpodás elérése, amely valamennyi tagállamnak megfelel. Mint fogalmazott, az országvezetők decemberi csúcstalálkozójukon visszatérnek az ügyhöz, addig pedig valamennyi tagállammal folyamatosan egyeztetni fog. Megerősítette azt a sajtóinformációt is, hogy összesen három EU-ország jelezte a fenntartásait a pénzügyi csomaghoz csatolandó feltételrendszerrel kapcsolatban.",6,16,421,Origo
"Magyarország és Lengyelország mellett Szlovéniáról van szó, bár az Európai Tanács elnöke csütörtök este egyelőre nem nevezett nevén egyetlen vétózó, illetve kritikus EU-országot sem, mondván: nem akarja hátráltatni a jelenleg is tartó alkufolyamatot.",7,16,250,Origo
"Orbán Viktor miniszterelnök a Kossuth rádió Jó reggelt, Magyarország! című műsorának nyilatkozik.",1,17,97,Origo
"Véget ért a kormányfői interjú, hamarosan összefoglalóval jelentkezünk. ",2,17,72,Origo
"Orbán Viktor szólt arról is, hogy próbálják felmérni az ország bizalmát a vakcinákat illetően. A magyarok 30 százaléka magyar vakcinát választana, és nem külföldit - mondta a kormányfő. Ez egy nagyon nagy áttörés, mert korábban nem ez volt a példa - tette hozzá. ",3,17,263,Origo
"Orbán Viktor arról is beszélt, hogy Soros György azon magyar akció keretében is vizsgálatot követel, miszerint Oroszországtól is megpróbálunk vakcinát szerezni. A kormányfő elmondta, hogy 12 millió nyugati vakcinát kötött le az ország, miközben a világ többi részén is zajlanak a kutatások. Ha valahol hamarabb készül el vakcina, ahhoz a magyaroknak minél előbb kell hozzáutnia. Az, hogy melyik a jó vakcina, azt nem Soros György dönti el - tette hozzá. ",4,17,454,Origo
"Orbán Viktor közölte, hogy semmilyen bizonyíték nincs arra, hogy a fertőzés lassulna. Mindez azért fontos, mert az idősek vannak nagy veszélyben. A kényelmetlenség a kisebb probléma ahhoz képest, mintha a nagyszülőket elvesztenénk  - mondta a kormányfő. Inkább abból kell kiindulni, hogy a helyzet nehéz. ",5,17,305,Origo
"Orbán Viktor kijelentette, hogy a gyorstesztek a pozitivitás esetén ad 90 százalékos megbízhatóságot. Ahogy nő a nyomás, úgy növekszik az igény a gyorstesztek iránt. Ez egy nagy logisztikai feladat, de készen állunk erre - tette hozzá. 2000 egyetemista vesz részt a tesztelésben, kell 1000 sofőr is. ",6,17,300,Origo
"Orbán Viktor közölte, hogy ott ahol digitális oktatásra álltak át, ott ki kell használni az időt, és nem vakációnak kell tekintetni. A tesztelésről azt mondta a kormányfő, hogy ezt az oktatási és szociális ágazat szereplői kérték. ",7,17,231,Origo
"4400 új beteget regisztráltak, és 96 haláleset történt az elmúlt 24 órában, több mint 7500-an vannak kórházban, és 604-en vannak lélegezetőgépen- Orbán Viktor ezen számokhoz képest még bőven van tartalék. Most a hőseink az orvosok, az ápolónők és az egyetemisták - mondta a kormányfő. 444 óvodát, és 78 általános iskolát kellett bezárni eddig. ",8,17,344,Origo
"Ha nem indulna meg a válságkezelési alap működése, akkor Brüsszeltől függetlenül is megindulnak a magyar fejlesztési programok - mondta Orbán Viktor. Közölte, hogy több mint 2,5 milliárd eurónyi hitelt vett fel az ország, és mivel nem tudjuk, hogyan alakul a vita az unióban. Ezt a pénzt azokra a fejlesztésekre fordítjuk, amiket egyébként az uniós válságkezelő programból tettük volna. Nagyon stabil pénzügyi lábakon áll az ország, szemben a 2008-as időszakkal.   ",9,17,465,Origo
"Orbán Viktor szerint a többségi döntés esetében bele tudna szólni a bizottság a magyar belpolitikába, így be kellene enegedni a migránsokat. Mi korábban mindig ellenálltunk, de nem vagyunk kétharmados többségben, így a migrációt is ránk tudnánk erőltetni - tette hozzá. Ez látszólag összefügg a pénzkérdéssel, de ez nem így van, mivel a válságkezelő program egy hitel. Az unió nem pénzt akar adni a szegény tagállamoknak, 30 évre vennénk fel hitelt, és azt vissza kell fizetni - hívta fel a figyelmet a kormányfő. Ha ki lehet ebből maradni, akkor az jobb lenne, de a bajban lévő országok érdekében nem maradunk ki. Egyébként az unión kívül, a pénzpiacokon is fel tudunk venni hitelt. ",10,17,684,Origo
"Minden fejlesztés, amit a következő 10 évre terveztünk, azt meg tudjuk csinálni. ",11,17,81,Origo
"Orbán Viktor szerint nem joguralomról, hanem többségi uralomról szól a jogállamisági vita. Rengeteg utat elindított a júliusi csúcs. Most már ezen az úton vagyunk. Mi bejelentettük, hogy a teljes csomag több eleme nem fogadható el - tette hozzá. Most megálltak a jogszabály alkotási folyamatok, és a végén meg fogunk egyezni. Az egyébként jobban megérint, hogy gátlástalanul lehet hazugságokat terjeszteni Magyarországról, így többek között Soros György - mondta a kormányfő. Hihetetlen, hogy egy ilyen gátlástalan ember, miket terjeszt, miszerint vidéken nincs titkos szavazás.  ",12,17,580,Origo
"Orbán Viktor szólt arról is, hogy Soros emberei mondják azt, hogy veszélybe kerül az unió, ha nem lesz megeggyezés. Ráadásul, akik most megszólalnak, azokat Soros fizeti, aki egyébként a világ egyik legkorruptabb szereplője. Orbán Viktor kijelentette, hogy júliusban úgy döntöttek a kormányfők, hogy sok szempontot akarnak érvényesíteni. ",13,17,338,Origo
"Orbán Viktor a beszélgetés elején arról beszélt, hogy Soros György fenyegeti Magyarországot és Lengyelországot. Az EU-ban a viták rendezésének a módja, hogy tárgyalunk, miközben Soros György egy nagy cikkben utasításokat adott a brüsszeli elitnek. A miniszterelnökök dolga, hogy egy vitát, hogyan kell elrendezni - tette hozzá. A viták az unió természetéből fakad. ",14,17,365,Origo
Hamarosan kezdődik a kormányfői interjú. ,15,17,41,Origo
"Pénteken veszi kezdetét az országos rendszeres koronavírus-tesztelés, elsőként a szociális intézményekben - jelentette be a Miniszterelnökséget vezető miniszter. Gulyás Gergely emlékeztetett: a kormány a múlt heti ülésén döntött arról, hogy az egészségügyi, szociális és nevelési intézményekben dolgozók számára koronavírus-tesztelést rendel el az operatív törzs által meghatározott rendben és ütemezéssel. A tesztelésen való részvétel önkéntes, arra senkit nem lehet kötelezni - fűzte hozzá. Soros Györgytől nem tudunk elfogadni kioktatást, mert ő volt az, aki megpróbálta tönkretenni az OTP-t, bedöntötte az angol fontot, és komoly pénzeket áldozott a Brexit-kampány során az angol kormány megbuktatására – mondta Gulyás.",16,17,723,Origo
"A magyar és a lengyel vétóról is egyeztettek az uniós állam- és kormányfők csütörtök esti videókonferenciáján - írja a Magyar Nemzet.A csúcsot eredetileg nem ebben a témában hívták össze, csak a találkozó elején volt róla szó. A háttérben jelenleg is intenzív diplomáciai egyeztetések zajlanak, viszont a vétót bejelentő Magyarország és Lengyelország mellett már egy harmadik ország is kritikus a megállapodással kapcsolatban, ez az ország pedig kiszivárgott hírek szerint Szlovénia.",17,17,483,Origo
