article_text,paragraphs,article,n_characters,news_site,article_text_eng,Sentiment,Mixed,Negative,Neutral,Positive
"Gulyás bízik benne, hogy december 11-e után ismét lesz olyan Kormányinfó, amin jelen lehetnek az újságírók. Az előrejelzésekkel kapcsolatban azt mondta, hogy kéthetente lehet az intézkedéseket értékelni, a járvány tetőzése elég széles skálán mozog. ",5,11,249,Origo,"Goulash is confident that after 11 December there will be some government information that journalists will be present again. Regarding the forecasts, he said that measures can be evaluated every two weeks, the peak of the epidemic is quite wide.",NEUTRAL,0.025691168382763863,0.17953996360301971,0.7667679190635681,0.028000913560390472
"580-an vannak intenzív ágyon, és 1700 körül van a szabad intenzív ágyak száma, de az utóbbi bővíthető  - mondta kérdésre a miniszter. ",6,11,134,Origo,"580 people are on intensive beds, and around 1700 there are free intensive beds, but the latter can be expanded, “said the minister.",NEUTRAL,0.001457024016417563,0.029458656907081604,0.9602434635162354,0.008840905502438545
"Gulyás kérdésre azt mondta, hogy semmilyen sürgős kezelés nem marad el a koronavírus-járvány miatt. ",7,11,100,Origo,"In question, Goulash said that no urgent treatment would be canceled due to the coronavirus epidemic.",NEUTRAL,5.520545528270304e-6,0.0010948143899440765,0.979956865310669,0.01894279010593891
"Gulyás Gergely kérdésre azt mondta, hogy vagy meghosszabbítják a jelenlegi intézkedéseket, vagy szigorúbbakat hoznak, ha a következő hetekben nem lesz változás a számokban. Radikálisan javuló számoknak kell jönnie, hogy a kormány jelentősen enyhítsen karácsonyra. ",8,11,264,Origo,Gergely Gulyás said to the question that they will either prolong the current measures or bring more stringent if there will be no change in numbers in the coming weeks. There must be radically improving numbers so that the government can soften considerably by Christmas.,NEUTRAL,0.030346915125846863,0.42382773756980896,0.5242029428482056,0.021622413769364357
"A magyar ellenzék, ha bármilyen kritikákat kap külföldről, akkor a baloldal rögtön a kritika oldalra áll. Mára kizárólagos lett az internacionalizmus az ellenzéken belül a Jobbiktól Gyurcsányig - mondta kérdésre Gulyás. ",9,11,220,Origo,"The Hungarian opposition, if it receives any criticism from abroad, then the left side is immediately on the side of criticism. Now internationalism has become exclusive within the opposition from Jobbik to Gyurcsány, “said Gulyás.",NEUTRAL,0.019639581441879272,0.14080670475959778,0.8286089301109314,0.010944753885269165
A nyilvánosság előtt csak panaszt és kritikát hall a kormány Budapest vezetésétől - mondta kérdésre Gulyás. ,10,11,108,Origo,"The government hears only complaints and criticisms from the leadership of Budapest in public, Gulyás said in question.",NEUTRAL,3.531137481331825e-4,0.024513529613614082,0.9730620384216309,0.002071322873234749
"Gulyás kérdésre azt mondta, hogy  a szlovén kormányfő Európai Bizottsághoz írt levelében nagyon sok olyan állítás van, amiket meg kell fontolni, így az uniós intézmények nem vehetnek részt belpolitikai küzdelmekben. ",11,11,216,Origo,"On the question of Goulash, he said that in his letter to the European Commission, the Slovenian Prime Minister has a lot of statements that need to be considered, so that the EU institutions cannot participate in domestic political struggles.",NEUTRAL,0.09587336331605911,0.022568197920918465,0.851813793182373,0.029744550585746765
"Sokkal többen járnak napi szinten ingázással a szomszédos országba, mint amennyi ember átment szavazni az ukrán vagy a román helyhatósági választásra - mondta egy kérdésre Gulyás. Az ellenzék szerint, ha járvány van, akkor az országgyűlési képviselőknek nem kell dolgozniuk - mondta egy másik kérdésre Gulyás annak kapcsán, hogy miért nyújtották be az alaptörvény-módosítását. ",12,11,377,Origo,"Many more people are commuting to the neighbouring country on a daily basis than the people who have passed to vote for the Ukrainian or Romanian local elections, Gulyás said on a question. According to the opposition, if there is an epidemic, MEPs do not have to work, “said Gulyás to another question about why the amendment to the Fundamental Law was filed.",NEUTRAL,9.397104731760919e-4,0.009653707966208458,0.9820569753646851,0.007349628955125809
"Az iparűzési-adó kapcsán azt mondta Gulyás, hogy írásos változatot nem kaptak róla. ",13,11,84,Origo,"In connection with the trade tax, Gulyás said that they had not received a written version of it.",NEUTRAL,3.1097381724976003e-4,0.10029497742652893,0.898074746131897,0.0013192718615755439
"Uniós költségvetés idővel biztosan lesz, de bázisalapon megy tovább a korábbi költségvetés, így minden korábban meghirdetett program megy tovább - mondta Gulyás. Az autópályák esetében nem indokolja az ingyenessé tételt a mostani helyzet, mivel a többség nem autópályán megy munkába. ",14,11,284,Origo,"The EU budget will certainly be over time, but the previous budget will continue on a basis, so all previously announced programmes will go on, “said Gulyás. In the case of motorways, the current situation does not justify making free of charge, as the majority do not go to work on motorways.",NEUTRAL,0.010415036231279373,0.10064069926738739,0.8549464344978333,0.03399773687124252
"A kormány célja az volt, hogy a járványügyi helyzetre felkészítse az egészségügyet, és ennek részeként döntöttek a jelentős orvosi fizetésemelésről - mondta Gulyás. A kirendeléssel kapcsolatos vita lezárult azzal, hogy az orvosi kamara javaslatát elfogadta a kabinet - tette hozzá. A másodállással kapcsolatos vita is rendezhető.  ",15,11,331,Origo,"The aim of the government was to prepare health care for the epidemiological situation, and as part of this, the decision was made on a significant increase in medical salary, Gulyás said. The debate on secondment ended with the fact that the proposal of the Chamber of Medicine was adopted by the Cabinet, he added. The debate on the second job can also be settled.",NEUTRAL,2.7721671358449385e-5,0.025776421651244164,0.9722230434417725,0.0019727577455341816
"Nem lesz időben óriási különbség a vakcinák között, így az a cél, hogy az elsők között tudjunk az országba hozni ilyen vakcinát – mondta Gulyás. Korózs Lajosról azt mondta, hogy az ellenzék kezében van a helyzet feloldásának a kulcsa. ",16,11,235,Origo,"There will not be a huge difference between vaccines in time, so the goal is to be among the first to bring such a vaccine into the country,” said Gulyás. Lajos Korózs said that the opposition had the key to unlocking the situation.",NEUTRAL,0.31848376989364624,0.18930499255657196,0.48074522614479065,0.01146599929779768
"Hónapról hónapra szégyenülnek meg azok, akik a Magyarországgal szembeni vádakat megfogalmazzák. Semmiben nem akadálya a megállapodásnak a hetes cikk szerinti eljárás lezárása - mondta kérdésre Gulyás. A Miniszterelnökség vezetője felidézte, hogy Donald Tusk 2018-ban arról beszélt, hogy nem szabad a jogállamiságot összekötni az uniós pénzek kifizetésével. ",17,11,357,Origo,"Month after month, those who make accusations against Hungary are ashamed. “There is no obstacle to the conclusion of the procedure under Article 7, “said Goulash. The head of the Prime Minister's Office recalled that Donald Tusk spoke in 2018 about the fact that the rule of law should not be linked to the payment of EU funds.",NEUTRAL,7.364429620793089e-5,0.00542800547555089,0.9932253956794739,0.0012729479931294918
"Az unió több mint 7 évtizedes történetében a kifizetéseket eddig nem akarták teljesen más dolgokkal összefogni. Minden olyan szabályt támogatunk, ami a pénzek felhasználásának az ellenőrzését segíti – mondta kérdésre Gulyás. Amihez nem járulunk hozzá, hogy politikai ügyekkel kössék össze a pénzek kifizetését - tette hozzá. A pénzügyi érdekek védelmét támogatjuk, de azt, hogy ne a választók által felhatalmazott kormány döntsön a migrációs ügyekben, azt nem tudjuk elfogadni. A status quo pártján állunk - mondta a miniszter. ",18,11,528,Origo,"In the history of the Union for more than 7 decades, payments have not yet been wanted to be combined with completely different things. We support all the rules that help control the use of funds — said Gulyás. What we do not contribute to is to link the payment of money with political matters, he added. We support the protection of financial interests, but we cannot accept the fact that the electorate government does not decide on migration matters. “We are on the side of the status quo, “said the minister.",NEUTRAL,4.2663564090617e-4,0.044388968497514725,0.953557550907135,0.001626797136850655
"Az oktatásban sokkal nehezebb végzős hallgatókat bevonni a munkába, de elegendő pedagógus áll rendelkezésre, hogy a munka biztosítható legyen - mondta Gulyás. A múlt idő már vétó. és Orbán Viktor ezt már közölte Angela Merkellel, és ez megtörtént lengyel részről is - mondta kérdésre. Jelenlegi formájában nulla az esélye az elfogadása a csomagnak. ",19,11,349,Origo,"In education, it is much more difficult to involve graduate students, but there are enough teachers available to ensure work, “said Gulyás. The past tense is already veto, and Mr. Orbán has already communicated this to Angela Merkel, and this has happened on the Polish side. In its current form, the chances of accepting the package are zero.",NEUTRAL,2.2664849529974163e-4,0.07440594583749771,0.9245865941047668,7.808586815372109e-4
"Gulyás Gergely kérdésre azt mondta, hogy újabb szigorításokról nem tárgyalt a kormány. Felelős kormány nem tud arról beszélni, hogy mi fog történni 2-3 hét múlva. Ha mindenki betartja a szabályokat, akkor a járvány terjedése lassulhat - mondta a miniszter. ",20,11,257,Origo,"Gergely Gulyás said to the question that the government did not discuss new tightening. Responsible government can't talk about what will happen in 2-3 weeks. If everyone adheres to the rules, the spread of the epidemic may slow down, “said the minister.",NEUTRAL,0.40058815479278564,0.07504063844680786,0.5184921622276306,0.005879079923033714
